issue_hour,coverage,f1,n
2025-02-20 05:00:00,0.19611414693381907,0.3842437755481234,4941
2025-02-20 06:00:00,0.17182756527018822,0.3461688059120965,4941
2025-02-20 07:00:00,0.179518316130338,0.38175546186278264,4941
2025-02-20 08:00:00,0.16798218984011334,0.4153605015673981,4941
2025-02-20 09:00:00,0.17081562436753694,0.41621200311769296,4941
2025-02-20 10:00:00,0.19348310058692572,0.450336071695295,4941
2025-02-20 11:00:00,0.1756729407002631,0.43474903474903476,4941
2025-02-20 12:00:00,0.2971058490184173,0.7310344827586207,4941
2025-02-20 13:00:00,0.27666464278486136,0.7452249919067659,4941
2025-02-20 14:00:00,0.28718882817243474,0.7500795924864693,4941
2025-02-20 15:00:00,0.28981987451932806,0.7539632213062778,4941
2025-02-20 16:00:00,0.2926533090467517,0.7531565656565656,4941
2025-02-20 17:00:00,0.2847601700060716,0.7619047619047619,4941
2025-02-20 18:00:00,0.29730823719894756,0.7647979956154086,4941
2025-02-20 19:00:00,0.3074276462254604,0.7511563367252544,4941
2025-02-20 20:00:00,0.29933211900425016,0.7561660942866064,4941
2025-02-20 21:00:00,0.30337988261485527,0.7676078188023581,4941
2025-02-20 22:00:00,0.3132969034608379,0.7579462102689487,4941
2025-02-20 23:00:00,0.3074276462254604,0.7598388596219399,4941
2025-02-21 00:00:00,0.30783242258652094,0.7866212449674822,4941
2025-02-21 01:00:00,0.3052013762396276,0.7898009950248757,4941
2025-02-21 02:00:00,0.31066585711394457,0.7777777777777779,4941
2025-02-21 03:00:00,0.323618700667881,0.7778454047474134,4941
2025-02-21 04:00:00,0.3349524387775754,0.7642130460801915,4941
2025-02-21 05:00:00,0.32665452337583484,0.7687137183012526,4941
2025-02-21 06:00:00,0.3311070633475005,0.775720789074355,4941
2025-02-21 07:00:00,0.33313094515280306,0.7739788199697429,4941
2025-02-21 08:00:00,0.3412264723740134,0.7527272727272727,4941
2025-02-21 09:00:00,0.33920259056871077,0.7659574468085107,4941
2025-02-21 10:00:00,0.3466909532483303,0.7892996693718064,4941
2025-02-21 11:00:00,0.32786885245901637,0.7788551767281828,4941
2025-02-21 12:00:00,0.32301153612629024,0.8023952095808383,4941
2025-02-21 13:00:00,0.3171422788909128,0.8237913486005088,4941
2025-02-21 14:00:00,0.3019631653511435,0.8281967213114754,4941
2025-02-21 15:00:00,0.3110706334750051,0.8297253634894992,4941
2025-02-21 16:00:00,0.30601092896174864,0.8351791530944626,4941
2025-02-21 17:00:00,0.2977130135600081,0.8420703384207033,4941
2025-02-21 18:00:00,0.30864197530864196,0.8294270833333333,4941
2025-02-21 19:00:00,0.30641570532280915,0.836327997386475,4941
2025-02-21 20:00:00,0.31248735073871686,0.830225711481845,4941
2025-02-21 21:00:00,0.302367941712204,0.843469591226321,4941
2025-02-21 22:00:00,0.29933211900425016,0.8370073480293921,4941
2025-02-21 23:00:00,0.2967010726573568,0.8350236646382692,4941
2025-02-22 00:00:00,0.2940700263104635,0.8536585365853658,4941
2025-02-22 01:00:00,0.2906294272414491,0.8538330494037478,4941
2025-02-22 02:00:00,0.2971058490184173,0.8349711962046764,4941
2025-02-22 03:00:00,0.3027727180732645,0.8409775694676934,4941
2025-02-22 04:00:00,0.3013560008095527,0.8416107382550336,4941
2025-02-22 05:00:00,0.3013560008095527,0.8216842823048074,4941
2025-02-22 06:00:00,0.31916616069621534,0.8167712116209971,4941
2025-02-22 07:00:00,0.3189637725156851,0.8150594451783355,4941
2025-02-22 08:00:00,0.3284760170006072,0.7932517366854118,4941
2025-02-22 09:00:00,0.3240234770289415,0.7930689770076642,4941
2025-02-22 10:00:00,0.31876138433515483,0.8127731092436975,4941
2025-02-22 11:00:00,0.32179720704310866,0.7711835334476843,4941
2025-02-22 12:00:00,0.316535114349322,0.7816171389080857,4941
2025-02-22 13:00:00,0.296093908115766,0.8141783029001075,4941
2025-02-22 14:00:00,0.2991297308237199,0.7636229749631812,4941
2025-02-22 15:00:00,0.3043918235175066,0.7741935483870968,4941
2025-02-22 16:00:00,0.32827362882007693,0.7417448731317344,4941
2025-02-22 17:00:00,0.331511839708561,0.7202235417394341,4941
2025-02-22 18:00:00,0.3224043715846995,0.7229254571026723,4941
2025-02-22 19:00:00,0.3400121432908318,0.7280791538723985,4941
2025-02-22 20:00:00,0.34183363691560414,0.7141873278236914,4941
2025-02-22 21:00:00,0.32665452337583484,0.7158931082981715,4941
2025-02-22 22:00:00,0.33515482695810567,0.72002772002772,4941
2025-02-22 23:00:00,0.33070228698644,0.7016042780748662,4941
2025-02-23 00:00:00,0.3215948188625784,0.7053314121037464,4941
2025-02-23 01:00:00,0.30418943533697634,0.7368029739776951,4941
2025-02-23 02:00:00,0.3100586925723538,0.7094594594594594,4941
2025-02-23 03:00:00,0.30783242258652094,0.714179104477612,4941
2025-02-23 04:00:00,0.2971058490184173,0.7278264179672631,4941
2025-02-23 05:00:00,0.294474802671524,0.7218568665377177,4941
2025-02-23 06:00:00,0.29649868447682654,0.7227722772277229,4941
2025-02-23 07:00:00,0.30297510625379476,0.7140707298720842,4941
2025-02-23 08:00:00,0.29508196721311475,0.709702357943564,4941
2025-02-23 09:00:00,0.28981987451932806,0.7084468664850138,4941
2025-02-23 10:00:00,0.2967010726573568,0.7376104494813676,4941
2025-02-23 11:00:00,0.28051001821493626,0.6811594202898551,4941
2025-02-23 12:00:00,0.26695001011940905,0.693894389438944,4941
2025-02-23 13:00:00,0.25136612021857924,0.7192160204516405,4941
2025-02-23 14:00:00,0.24752074478850436,0.6928446771378709,4941
2025-02-23 15:00:00,0.2515685083991095,0.6878761822871883,4941
2025-02-23 16:00:00,0.2495446265938069,0.6822107081174438,4941
2025-02-23 17:00:00,0.24650880388585306,0.6695919262834575,4941
2025-02-23 18:00:00,0.25318761384335153,0.656984194788552,4941
2025-02-23 19:00:00,0.2495446265938069,0.6560482135170038,4941
2025-02-23 20:00:00,0.2637117992309249,0.6494932432432432,4941
2025-02-23 21:00:00,0.2495446265938069,0.6353142368533562,4941
2025-02-23 22:00:00,0.2473183566079741,0.6245704467353953,4941
2025-02-23 23:00:00,0.2335559603319166,0.6412416851441242,4941
2025-02-24 00:00:00,0.229912973082372,0.6427939876215739,4941
2025-02-24 01:00:00,0.20987654320987653,0.6666666666666666,4941
2025-02-24 02:00:00,0.2171625177089658,0.6505474452554745,4941
2025-02-24 03:00:00,0.2246508803885853,0.639751552795031,4941
2025-02-24 04:00:00,0.20198340416919652,0.6685340802987862,4941
2025-02-24 05:00:00,0.22262699858328275,0.6314847942754919,4941
2025-02-24 06:00:00,0.2204007285974499,0.6657777777777779,4941
2025-02-24 07:00:00,0.21331714227889093,0.6889390519187358,4941
2025-02-24 08:00:00,0.2161505768063145,0.713898916967509,4941
2025-02-24 09:00:00,0.20562639141874114,0.7297794117647057,4941
2025-02-24 10:00:00,0.21250758955676988,0.7158371040723981,4941
2025-02-24 11:00:00,0.21635296498684478,0.6955345060893099,4941
2025-02-24 12:00:00,0.1785063752276867,0.7520701412566976,4941
2025-02-24 13:00:00,0.20036429872495445,0.7413234613604813,4941
2025-02-24 14:00:00,0.1951022060311678,0.6954076850984068,4941
2025-02-24 15:00:00,0.20805504958510423,0.6829268292682927,4941
2025-02-24 16:00:00,0.22586520947176686,0.7046046915725456,4941
2025-02-24 17:00:00,0.2189840113337381,0.6904761904761905,4941
2025-02-24 18:00:00,0.2363893948593402,0.6886354034643007,4941
2025-02-24 19:00:00,0.2546043311070634,0.6796906796906796,4941
2025-02-24 20:00:00,0.26350941105039466,0.6757297081167533,4941
2025-02-24 21:00:00,0.2541995547460028,0.6895993524888709,4941
2025-02-24 22:00:00,0.2402347702894151,0.726894254787677,4941
2025-02-24 23:00:00,0.24549686298320178,0.7075782537067546,4941
2025-02-25 00:00:00,0.23659178303987047,0.7315436241610738,4941
2025-02-25 01:00:00,0.21655535316737504,0.7702407002188184,4941
2025-02-25 02:00:00,0.22363893948593402,0.738793103448276,4941
2025-02-25 03:00:00,0.24104432301153614,0.7132169576059849,4941
2025-02-25 04:00:00,0.23517506577615868,0.7336979385780396,4941
2025-02-25 05:00:00,0.24853268569115564,0.7239366138448707,4941
2025-02-25 06:00:00,0.2604735883424408,0.7187627187627188,4941
2025-02-25 07:00:00,0.25986642380085,0.7636511817440913,4941
2025-02-25 08:00:00,0.2699858328273629,0.7625201938610662,4941
2025-02-25 09:00:00,0.27362882007690753,0.7754611066559742,4941
2025-02-25 10:00:00,0.28617688726978346,0.755868544600939,4941
2025-02-25 11:00:00,0.2786885245901639,0.7556795536070147,4941
2025-02-25 12:00:00,0.2752479255211496,0.7672552166934189,4941
2025-02-25 13:00:00,0.28415300546448086,0.7634069400630914,4941
2025-02-25 14:00:00,0.2869864399919045,0.7640361209265802,4941
2025-02-25 15:00:00,0.2997368953653107,0.7547892720306514,4941
2025-02-25 16:00:00,0.29083181542197933,0.769290724863601,4941
2025-02-25 17:00:00,0.29467719085205424,0.7593167701863353,4941
2025-02-25 18:00:00,0.2904270390609188,0.7741682974559688,4941
2025-02-25 19:00:00,0.30499898805909736,0.7445755614769701,4941
2025-02-25 20:00:00,0.31349929164136814,0.7411320754716982,4941
2025-02-25 21:00:00,0.3066180935033394,0.7438837920489295,4941
2025-02-25 22:00:00,0.30297510625379476,0.7513471901462663,4941
2025-02-25 23:00:00,0.303177494434325,0.7366783352781019,4941
2025-02-26 00:00:00,0.296093908115766,0.7365930599369085,4941
2025-02-26 01:00:00,0.3005464480874317,0.7357310398749022,4941
2025-02-26 02:00:00,0.3058085407812184,0.7157894736842105,4941
2025-02-26 03:00:00,0.29993928354584093,0.7152996845425867,4941
2025-02-26 04:00:00,0.3058085407812184,0.709551656920078,4941
2025-02-26 05:00:00,0.30155838899008297,0.7338582677165354,4941
2025-02-26 06:00:00,0.3005464480874317,0.7140039447731755,4941
2025-02-26 07:00:00,0.30297510625379476,0.7326266195524146,4941
2025-02-26 08:00:00,0.30418943533697634,0.7273446774831817,4941
2025-02-26 09:00:00,0.3027727180732645,0.7301587301587301,4941
2025-02-26 10:00:00,0.2938676381299332,0.7318255250403877,4941
2025-02-26 11:00:00,0.30418943533697634,0.7140575079872203,4941
2025-02-26 12:00:00,0.2975106253794778,0.7138810198300284,4941
2025-02-26 13:00:00,0.2843553936450111,0.714879467996675,4941
2025-02-26 14:00:00,0.2782837482291034,0.7193877551020408,4941
2025-02-26 15:00:00,0.2829386763812993,0.7141052631578948,4941
2025-02-26 16:00:00,0.2855697227281927,0.7244556113902848,4941
2025-02-26 17:00:00,0.287391216352965,0.7227387996618766,4941
2025-02-26 18:00:00,0.2886055454361465,0.7166947723440135,4941
2025-02-26 19:00:00,0.29326047358834245,0.7198329853862213,4941
2025-02-26 20:00:00,0.296093908115766,0.7220367278797996,4941
2025-02-26 21:00:00,0.29690346083788705,0.7208333333333332,4941
2025-02-26 22:00:00,0.28678405181137423,0.737872340425532,4941
2025-02-26 23:00:00,0.28799838089455576,0.7154541541110633,4941
2025-02-27 00:00:00,0.27970046549281524,0.7242268041237114,4941
2025-02-27 01:00:00,0.26836672738312084,0.7306338028169015,4941
2025-02-27 02:00:00,0.2863792754503137,0.7024474023185916,4941
2025-02-27 03:00:00,0.2849625581866019,0.7097329888027564,4941
2025-02-27 04:00:00,0.2809147945759968,0.7098175499565595,4941
2025-02-27 05:00:00,0.27140255009107467,0.7178796046720575,4941
2025-02-27 06:00:00,0.2722121028131957,0.7282511210762332,4941
2025-02-27 07:00:00,0.2537947783849423,0.7386629266012155,4941
2025-02-27 08:00:00,0.24772313296903462,0.7425552353506244,4941
2025-02-27 09:00:00,0.251163732038049,0.74130538351596,4941
2025-02-27 10:00:00,0.2580449301760777,0.743553680262541,4941
2025-02-27 11:00:00,0.23821088848411254,0.7602570439940682,4941
2025-02-27 12:00:00,0.2246508803885853,0.7627811860940696,4941
2025-02-27 13:00:00,0.22626998583282737,0.744399185336049,4941
2025-02-27 14:00:00,0.23861566484517305,0.7367896311066799,4941
2025-02-27 15:00:00,0.2359846184982797,0.740592072252885,4941
2025-02-27 16:00:00,0.22343655130540377,0.7477990678404971,4941
2025-02-27 17:00:00,0.22930580854078123,0.7496128033040785,4941
2025-02-27 18:00:00,0.24185387573365716,0.7343671835917959,4941
2025-02-27 19:00:00,0.24610402752479255,0.7267326732673266,4941
2025-02-27 20:00:00,0.24246104027524792,0.7286508337544214,4941
2025-02-27 21:00:00,0.22869864399919046,0.7503924646781791,4941
2025-02-27 22:00:00,0.2256628212912366,0.7489451476793249,4941
2025-02-27 23:00:00,0.2222222222222222,0.7287671232876711,4941
2025-02-28 00:00:00,0.20987654320987653,0.7482993197278913,4941
2025-02-28 01:00:00,0.21048370775146732,0.7492925863044708,4941
2025-02-28 02:00:00,0.21635296498684478,0.7315130830489193,4941
2025-02-28 03:00:00,0.22404371584699453,0.7160356347438753,4941
2025-02-28 04:00:00,0.21918639951426835,0.7200902934537247,4941
2025-02-28 05:00:00,0.2167577413479053,0.7136311569301261,4941
2025-02-28 06:00:00,0.21817445861161708,0.7119224187107814,4941
2025-02-28 07:00:00,0.20420967415502936,0.7363420427553443,4941
2025-02-28 08:00:00,0.19469742967010725,0.747239263803681,4941
2025-02-28 09:00:00,0.1940902651285165,0.762138905961893,4941
2025-02-28 10:00:00,0.1912568306010929,0.7687538747675139,4941
2025-02-28 11:00:00,0.1785063752276867,0.790395846852693,4941
2025-02-28 12:00:00,0.17628010524185386,0.7973856209150326,4941
2025-02-28 13:00:00,0.16332726168791742,0.8076398362892223,4941
2025-02-28 14:00:00,0.16089860352155433,0.8122819260293092,4941
2025-02-28 15:00:00,0.16069621534102407,0.8128491620111731,4941
2025-02-28 16:00:00,0.1568508399109492,0.8110403397027601,4941
2025-02-28 17:00:00,0.16069621534102407,0.8051391862955032,4941
2025-02-28 18:00:00,0.1592794980773123,0.8106169296987087,4941
2025-02-28 19:00:00,0.16312487350738716,0.8039631988676574,4941
2025-02-28 20:00:00,0.158267557174661,0.7846039970392301,4941
2025-02-28 21:00:00,0.1515887472171625,0.8042488619119877,4941
2025-02-28 22:00:00,0.14187411455171017,0.8314960629921261,4941
2025-02-28 23:00:00,0.14470754907913377,0.8193146417445483,4941
2025-03-01 00:00:00,0.129933211900425,0.8604459124690339,4941
2025-03-01 01:00:00,0.1337785873304999,0.8471544715447156,4941
2025-03-01 02:00:00,0.15098158267557174,0.8320493066255779,4941
2025-03-01 03:00:00,0.14167172637117992,0.8530351437699679,4941
2025-03-01 04:00:00,0.14106456182958915,0.8550840672538029,4941
2025-03-01 05:00:00,0.14065978546852864,0.8531810766721044,4941
2025-03-01 06:00:00,0.14005262092693788,0.8552739165985282,4941
2025-03-01 07:00:00,0.13134992916413682,0.876271186440678,4941
2025-03-01 08:00:00,0.12406395466504756,0.8920105355575066,4941
2025-03-01 09:00:00,0.12123052013762396,0.9084444444444444,4941
2025-03-01 10:00:00,0.12244484922080551,0.9053934571175949,4941
2025-03-01 11:00:00,0.11859947379073062,0.9031674208144796,4941
2025-03-01 12:00:00,0.11374215745800445,0.9306197964847364,4941
2025-03-01 13:00:00,0.1092896174863388,0.931067044381492,4941
2025-03-01 14:00:00,0.10746812386156648,0.9395973154362417,4941
2025-03-01 15:00:00,0.10686095931997572,0.9461538461538462,4941
2025-03-01 16:00:00,0.10382513661202186,0.944390243902439,4941
2025-03-01 17:00:00,0.10443230115361263,0.9421157684630739,4941
2025-03-01 18:00:00,0.10483707751467314,0.9402390438247011,4941
2025-03-01 19:00:00,0.10119409026512852,0.9350912778904665,4941
2025-03-01 20:00:00,0.10281319570937057,0.9108079748163693,4941
2025-03-01 21:00:00,0.10301558388990083,0.9077568134171908,4941
2025-03-01 22:00:00,0.10159886662618903,0.9060190073917636,4941
2025-03-01 23:00:00,0.10200364298724955,0.891304347826087,4941
2025-03-02 00:00:00,0.100789313904068,0.8971553610503282,4941
2025-03-02 01:00:00,0.09977737300141672,0.9020902090209022,4941
2025-03-02 02:00:00,0.10382513661202186,0.8432919954904171,4941
2025-03-02 03:00:00,0.10706334750050597,0.8283499446290143,4941
2025-03-02 04:00:00,0.10969439384739932,0.8165938864628821,4941
2025-03-02 05:00:00,0.10989678202792957,0.765909090909091,4941
2025-03-02 06:00:00,0.10686095931997572,0.7806004618937644,4941
2025-03-02 07:00:00,0.09714632665452337,0.8264058679706603,4941
2025-03-02 08:00:00,0.093705727585509,0.8020698576972833,4941
2025-03-02 09:00:00,0.08965796397490386,0.8233731739707836,4941
2025-03-02 10:00:00,0.08378870673952642,0.856353591160221,4941
2025-03-02 11:00:00,0.08277676583687513,0.802342606149341,4941
2025-03-02 12:00:00,0.08297915401740538,0.8011695906432749,4941
2025-03-02 13:00:00,0.07690750860149767,0.8348623853211009,4941
2025-03-02 14:00:00,0.07670512042096742,0.7694805194805195,4941
2025-03-02 15:00:00,0.07893139040680024,0.7626582278481012,4941
2025-03-02 16:00:00,0.06901436956081765,0.8267581475128646,4941
2025-03-02 17:00:00,0.06840720501922688,0.7672727272727272,4941
2025-03-02 18:00:00,0.06840720501922688,0.7703435804701627,4941
2025-03-02 19:00:00,0.061526006881198136,0.8092485549132947,4941
2025-03-02 20:00:00,0.06172839506172839,0.7474747474747474,4941
2025-03-02 21:00:00,0.061526006881198136,0.7484909456740442,4941
2025-03-02 22:00:00,0.056466302367941715,0.788135593220339,4941
2025-03-02 23:00:00,0.05666869054847197,0.7521739130434782,4941
2025-03-03 00:00:00,0.05707346690953248,0.7467811158798282,4941
2025-03-03 01:00:00,0.050799433313094514,0.7724137931034483,4941
2025-03-03 02:00:00,0.05160898603521554,0.7511520737327188,4941
2025-03-03 03:00:00,0.061121230520137626,0.6777546777546778,4941
2025-03-03 04:00:00,0.051001821493624776,0.7238979118329467,4941
2025-03-03 05:00:00,0.050799433313094514,0.7302325581395349,4941
2025-03-03 06:00:00,0.04573972879983809,0.7572815533980582,4941
2025-03-03 07:00:00,0.03825136612021858,0.7786666666666667,4941
2025-03-03 08:00:00,0.03744181339809755,0.7870619946091644,4941
2025-03-03 09:00:00,0.035215543412264724,0.7870619946091645,4941
2025-03-03 10:00:00,0.027524792552114957,0.7747747747747746,4941
2025-03-03 11:00:00,0.027120016191054443,0.7794561933534743,4941
2025-03-03 12:00:00,0.026917628010524185,0.75,4941
2025-03-03 13:00:00,0.02185792349726776,0.670846394984326,4941
2025-03-03 14:00:00,0.02185792349726776,0.677115987460815,4941
2025-03-03 15:00:00,0.022262699858328273,0.6432748538011697,4941
2025-03-03 16:00:00,0.020238818053025704,0.6024096385542169,4941
2025-03-03 17:00:00,0.020036429872495445,0.5981873111782477,4941
2025-03-03 18:00:00,0.020036429872495445,0.5593220338983051,4941
2025-03-03 19:00:00,0.022667476219388787,0.6103542234332425,4941
2025-03-03 20:00:00,0.022060311677798018,0.5989010989010989,4941
2025-03-03 21:00:00,0.022060311677798018,0.5844504021447722,4941
2025-03-03 22:00:00,0.0230722525804493,0.6031746031746031,4941
2025-03-03 23:00:00,0.023679417122040074,0.6141732283464567,4941
2025-03-04 00:00:00,0.018214936247723135,0.4986149584487535,4941
2025-03-04 01:00:00,0.014571948998178506,0.4198250728862974,4941
2025-03-04 02:00:00,0.014571948998178506,0.3906705539358601,4941
2025-03-04 03:00:00,0.017607771706132362,0.31843575418994413,4941
2025-03-04 04:00:00,0.020238818053025704,0.3126684636118598,4941
2025-03-04 05:00:00,0.017405383525602103,0.2857142857142857,4941
2025-03-04 06:00:00,0.018012548067192876,0.3,4941
2025-03-04 07:00:00,0.015179113539769277,0.30057803468208094,4941
2025-03-04 08:00:00,0.009917020845982595,0.25625,4941
2025-03-04 09:00:00,0.011131349929164137,0.3343465045592705,4941
2025-03-04 10:00:00,0.010321797207043109,0.31384615384615383,4941
2025-03-04 11:00:00,0.010321797207043109,0.3063063063063063,4941
2025-03-04 12:00:00,0.015786278081360048,0.42975206611570255,4941
2025-03-04 13:00:00,0.015786278081360048,0.42975206611570255,4941
2025-03-04 14:00:00,0.015786278081360048,0.42975206611570255,4941
2025-03-04 15:00:00,0.020036429872495445,0.4541284403669724,4941
2025-03-04 16:00:00,0.020036429872495445,0.4541284403669724,4941
2025-03-04 17:00:00,0.020845982594616473,0.4681818181818182,4941
2025-03-04 18:00:00,0.021453147136207246,0.4317718940936864,4941
2025-03-04 19:00:00,0.022262699858328273,0.4444444444444445,4941
2025-03-04 20:00:00,0.022060311677798018,0.44129554655870445,4941
2025-03-04 21:00:00,0.021453147136207246,0.4317718940936864,4941
2025-03-04 22:00:00,0.020643594414086218,0.4188911704312115,4941
2025-03-04 23:00:00,0.020643594414086218,0.4188911704312115,4941
2025-03-05 00:00:00,0.020845982594616473,0.4221311475409836,4941
2025-03-05 01:00:00,0.021250758955676987,0.42857142857142855,4941
2025-03-05 02:00:00,0.022869864399919046,0.4457831325301205,4941
2025-03-05 03:00:00,0.026310463468933416,0.4310679611650485,4941
2025-03-05 04:00:00,0.028131957093705726,0.4236641221374046,4941
2025-03-05 05:00:00,0.0273224043715847,0.4269230769230769,4941
2025-03-05 06:00:00,0.027727180732645212,0.42528735632183906,4941
2025-03-05 07:00:00,0.022869864399919046,0.4457831325301205,4941
2025-03-05 08:00:00,0.021048370775146732,0.4253578732106339,4941
2025-03-05 09:00:00,0.022060311677798018,0.44129554655870445,4941
2025-03-05 10:00:00,0.022262699858328273,0.4444444444444445,4941
2025-03-05 11:00:00,0.0216555353167375,0.4349593495934959,4941
2025-03-05 12:00:00,0.024691358024691357,0.4812623274161736,4941
2025-03-05 13:00:00,0.024691358024691357,0.4812623274161736,4941
2025-03-05 14:00:00,0.024691358024691357,0.4812623274161736,4941
2025-03-05 15:00:00,0.02651285164946367,0.5077519379844961,4941
2025-03-05 16:00:00,0.02651285164946367,0.5077519379844961,4941
2025-03-05 17:00:00,0.02651285164946367,0.5077519379844961,4941
2025-03-05 18:00:00,0.02792956891317547,0.5277246653919695,4941
2025-03-05 19:00:00,0.02792956891317547,0.5277246653919695,4941
2025-03-05 20:00:00,0.02792956891317547,0.5277246653919695,4941
2025-03-05 21:00:00,0.02792956891317547,0.5277246653919695,4941
2025-03-05 22:00:00,0.028334345274235985,0.5333333333333333,4941
2025-03-05 23:00:00,0.028131957093705726,0.5305343511450382,4941
2025-03-06 00:00:00,0.028131957093705726,0.5305343511450382,4941
2025-03-06 01:00:00,0.029143897996357013,0.5444234404536862,4941
2025-03-06 02:00:00,0.03278688524590164,0.56672760511883,4941
2025-03-06 03:00:00,0.03926330702286986,0.5837651122625216,4941
2025-03-06 04:00:00,0.039870471564460636,0.5841924398625429,4941
2025-03-06 05:00:00,0.042096741550293464,0.5699831365935918,4941
2025-03-06 06:00:00,0.03784658975915806,0.6083916083916083,4941
2025-03-06 07:00:00,0.0344059906901437,0.6126126126126126,4941
2025-03-06 08:00:00,0.032989273426431896,0.5948905109489051,4941
2025-03-06 09:00:00,0.03197733252378061,0.5819521178637201,4941
2025-03-06 10:00:00,0.03197733252378061,0.5819521178637201,4941
2025-03-06 11:00:00,0.03197733252378061,0.5819521178637201,4941
2025-03-06 12:00:00,0.03278688524590164,0.5923217550274223,4941
2025-03-06 13:00:00,0.03278688524590164,0.5923217550274223,4941
2025-03-06 14:00:00,0.03278688524590164,0.5923217550274223,4941
2025-03-06 15:00:00,0.03278688524590164,0.5923217550274223,4941
2025-03-06 16:00:00,0.03278688524590164,0.5923217550274223,4941
2025-03-06 17:00:00,0.03278688524590164,0.5934065934065934,4941
2025-03-06 18:00:00,0.03400121432908318,0.6086956521739131,4941
2025-03-06 19:00:00,0.03400121432908318,0.6086956521739131,4941
2025-03-06 20:00:00,0.03400121432908318,0.6086956521739131,4941
2025-03-06 21:00:00,0.03602509613438575,0.6334519572953736,4941
2025-03-06 22:00:00,0.03622748431491601,0.635879218472469,4941
2025-03-06 23:00:00,0.03602509613438575,0.6334519572953736,4941
2025-03-07 00:00:00,0.038453754300748835,0.662020905923345,4941
2025-03-07 01:00:00,0.03966808338393038,0.6758620689655173,4941
2025-03-07 02:00:00,0.04088241246711192,0.689419795221843,4941
2025-03-07 03:00:00,0.04837077514673143,0.7415730337078652,4941
2025-03-07 04:00:00,0.049585104229912975,0.7408585055643879,4941
2025-03-07 05:00:00,0.052823315118397086,0.7255813953488371,4941
2025-03-07 06:00:00,0.05484719692369966,0.7786259541984734,4941
2025-03-07 07:00:00,0.05241853875733657,0.7838258164852255,4941
2025-03-07 08:00:00,0.051001821493624776,0.7924528301886793,4941
2025-03-07 09:00:00,0.0489779396883222,0.7731629392971245,4941
2025-03-07 10:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 11:00:00,0.04796599878567092,0.7632850241545893,4941
2025-03-07 12:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 13:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 14:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 15:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 16:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 17:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 18:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 19:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 20:00:00,0.04918032786885246,0.7751196172248804,4941
2025-03-07 21:00:00,0.04978749241044323,0.780952380952381,4941
2025-03-07 22:00:00,0.04978749241044323,0.780952380952381,4941
2025-03-07 23:00:00,0.05120420967415503,0.7943485086342229,4941
2025-03-08 00:00:00,0.051811374215745803,0.8,4941
2025-03-08 01:00:00,0.05241853875733657,0.8055987558320373,4941
2025-03-08 02:00:00,0.052216150576806314,0.8037383177570093,4941
2025-03-08 03:00:00,0.06435944140862174,0.905982905982906,4941
2025-03-08 04:00:00,0.06516899413074276,0.9121813031161473,4941
2025-03-08 05:00:00,0.06597854685286379,0.9183098591549296,4941
2025-03-08 06:00:00,0.0748836267961951,0.9814323607427056,4941
2025-03-08 07:00:00,0.07124063954665047,0.9565217391304348,4941
2025-03-08 08:00:00,0.0706334750050597,0.9522510231923602,4941
2025-03-08 09:00:00,0.0702286986439992,0.9493844049247606,4941
2025-03-08 10:00:00,0.0702286986439992,0.9506849315068493,4941
2025-03-08 11:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 12:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 13:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 14:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 15:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 16:00:00,0.07002631046346894,0.9492455418381345,4941
2025-03-08 17:00:00,0.07002631046346894,0.0,4941
2025-03-08 18:00:00,0.07002631046346894,0.0,4941
2025-03-08 19:00:00,0.07002631046346894,0.0,4941
2025-03-08 20:00:00,0.07002631046346894,0.0,4941
2025-03-08 21:00:00,0.07002631046346894,0.0,4941
2025-03-08 22:00:00,0.07002631046346894,0.0,4941
2025-03-08 23:00:00,0.07002631046346894,0.0,4941
2025-03-09 00:00:00,0.0702286986439992,0.0,4941
2025-03-09 01:00:00,0.07043108682452945,0.0,4941
2025-03-09 02:00:00,0.0706334750050597,0.0,4941
2025-03-09 03:00:00,0.07124063954665047,0.0,4941
2025-03-09 04:00:00,0.07144302772718074,0.0,4941
2025-03-09 05:00:00,0.07225258044930176,0.0,4941
2025-03-09 06:00:00,0.0720501922687715,0.0,4941
2025-03-09 07:00:00,0.0020238818053025702,0.0,4941
2025-03-09 08:00:00,0.0004047763610605141,0.0,4941
2025-03-09 09:00:00,0.0,0.0,4941
2025-03-09 10:00:00,0.0004047763610605141,0.0,4941
2025-03-09 11:00:00,0.0,0.0,4941
2025-03-09 12:00:00,0.0,0.0,4941
2025-03-09 13:00:00,0.0004047763610605141,0.0,4941
